,Prediction,Y,Name,Best Candidate,Error,Line,Start,End
516,"(54, 12)","(52.37403, 4.88969)",amsterdam,"(52.37302, 4.89856)",0.6127028548601428,43,2789,2798
517,"(54, 12)","(52.37403, 4.88969)",amsterdam,"(52.37302, 4.89856)",0.6127028548601428,43,2997,3006
518,"(52, 4)","(52.37403, 4.88969)",amsterdam,"(52.37302, 4.89856)",0.6127028548601428,43,1608,1617
519,"(52, 4)","(52.37403, 4.88969)",amsterdam,"(52.37302, 4.89856)",0.6127028548601428,43,1331,1340
520,"(52, 4)","(52.37403, 4.88969)",amsterdam,"(52.37302, 4.89856)",0.6127028548601428,43,939,948
521,"(52, 4)","(52.37403, 4.88969)",amsterdam,"(52.37302, 4.89856)",0.6127028548601428,43,783,792
522,"(34, -94)","(52.37403, 4.88969)",amsterdam,"(38.34974, -94.58912)",7300.213119985798,43,146,155
523,"(52, 4)","(52.37403, 4.88969)",amsterdam,"(52.37302, 4.89856)",0.6127028548601428,43,594,603
524,"(34, -94)","(52.37403, 4.88969)",amsterdam,"(38.34974, -94.58912)",7300.213119985798,43,35,44
525,"(52, -2)","(48.85341, 2.3488)",paris,"(48.85339, 2.34864)",0.01191911232356082,43,1726,1731
526,"(52, -2)","(48.85341, 2.3488)",paris,"(48.85339, 2.34864)",0.01191911232356082,43,835,840
527,"(54, 4)","(52.35667, 6.6625)",almelo,"(52.35667, 6.6625)",0.0,43,2841,2847
528,"(54, 4)","(52.22333, 5.17639)",hilversum,"(52.22252, 5.16789)",0.5861231125612729,43,2827,2836
529,"(34, -94)","(48.69096, 9.14062)",european,"(54.19522, 37.60976)",2050.3351994536247,43,260,268
530,"(52, 4)","(52.50833, 5.475)",lelystad,"(52.47542, 5.43811)",4.431749615698487,43,1519,1527
531,"(40, 42)","(52.25, 5.75)",dutch,"(38.8051, -80.61815)",6482.590167478782,43,955,960
532,"(38, -96)","(54.75844, -2.69531)",british,"(18.10786, -77.20674)",7385.7313708366955,44,1120,1127
533,"(38, -122)","(54.75844, -2.69531)",british,"(18.10786, -77.20674)",7385.7313708366955,44,2162,2169
534,"(54, -126)","(54.75844, -2.69531)",british,"(18.10786, -77.20674)",7385.7313708366955,44,2744,2751
535,"(52, -2)","(39.76, -98.5)",united states,"(39.76, -98.5)",0.0,44,1228,1241
536,"(52, -2)","(41.89193, 12.51133)",rome,"(41.96667, 12.66667)",15.308097817902347,44,695,699
537,"(38, -122)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,44,1828,1832
538,"(52, -2)","(41.90225, 12.4533)",vatican,"(41.90225, 12.4533)",0.0,44,645,652
539,"(52, -2)","(54.75844, -2.69531)",britain,"(54.75844, -2.69531)",0.0,44,175,182
540,"(52, -2)","(52.16045, -0.70312)",england,"(52.16045, -0.70312)",0.0,44,406,413
541,"(38, -98)","(53.41058, -2.97794)",liverpool,"(53.41058, -2.97794)",0.0,44,386,395
542,"(52, -2)","(54.75844, -2.69531)",british,"(35.32824, 33.33573)",3499.3708955340726,44,66,73
543,"(52, -2)","(51.50853, -0.12574)",london,"(51.49227, -0.30864)",12.792363846659397,44,0,6
544,"(52, -2)","(54.75844, -2.69531)",britain,"(54.75844, -2.69531)",0.0,44,1723,1730
545,"(60, 30)","(51.50853, -0.12574)",london,"(51.49227, -0.30864)",12.792363846659397,45,639,645
546,"(56, 36)","(60.0, 100.0)",russian,"(38.45047, -123.12945)",8381.956384044106,45,1830,1837
547,"(60, 30)","(51.06931, -1.79569)",salisbury,"(-17.82772, 31.05337)",8305.16233769899,45,277,286
548,"(56, 36)","(55.76167, 37.60667)",moscow,"(55.76167, 37.60667)",0.0,45,381,387
549,"(56, 36)","(60.0, 100.0)",russian,"(38.45047, -123.12945)",8381.956384044106,45,1249,1256
550,"(56, 36)","(60.0, 100.0)",russian,"(38.45047, -123.12945)",8381.956384044106,45,117,124
551,"(56, 36)","(60.0, 100.0)",russia,"(60.0, 100.0)",0.0,45,1341,1347
552,"(56, 36)","(60.0, 100.0)",russia,"(60.0, 100.0)",0.0,45,2012,2018
553,"(60, 30)","(52.16045, -0.70312)",english,"(38.3345, -86.46415)",6485.024033671197,45,261,268
554,"(56, 36)","(60.0, 100.0)",russia,"(60.0, 100.0)",0.0,45,364,370
555,"(54, -126)","(54.75844, -2.69531)",british,"(18.10786, -77.20674)",7385.7313708366955,45,331,338
556,"(56, 60)","(52.16045, -0.70312)",england,"(52.16045, -0.70312)",0.0,45,1973,1980
557,"(-4, 150)","(54.75844, -2.69531)",britain,"(54.75844, -2.69531)",0.0,45,80,87
558,"(16, 120)","(13.0, 122.0)",philippine,"(16.45, 120.55)",414.21049658730504,46,159,169
559,"(16, 120)","(13.0, 122.0)",philippine,"(16.45, 120.55)",414.21049658730504,46,111,121
560,"(16, 120)","(14.16667, 121.33333)",laguna,"(14.16667, 121.33333)",0.0,46,14,20
561,"(16, 120)","(14.19504, 121.11704)",calamba city,"(14.19504, 121.11704)",0.0,46,0,12
562,"(16, 120)","(14.16667, 121.33333)",laguna,"(14.16667, 121.33333)",0.0,46,1892,1898
563,"(52, 0)","(51.87077, 0.68536)",coggeshall,"(51.87077, 0.68536)",0.0,47,725,735
564,"(52, 0)","(51.87077, 0.68536)",coggeshall,"(51.87077, 0.68536)",0.0,47,511,521
565,"(52, 0)","(51.87628, 0.76424)",marks tey,"(51.87628, 0.76424)",0.0,47,526,535
566,"(52, 0)","(51.83333, 0.58333)",essex,"(51.78449, 0.57449)",5.466200615901999,47,852,857
567,"(52, 0)","(52.24067, 0.50415)",east of england,"(52.24067, 0.50415)",0.0,47,559,574
568,"(52, 0)","(51.83333, -0.25)",herts,"(51.83333, -0.25)",0.0,47,862,867
569,"(6, 6)","(5.48363, 7.03325)",owerri,"(5.48363, 7.03325)",0.0,48,15,21
570,"(12, 10)","(13.08333, 5.25)",sokoto state,"(13.08333, 5.25)",0.0,48,762,774
571,"(6, 6)","(5.40873, 6.95961)",obinze,"(5.40873, 6.95961)",0.0,48,213,219
572,"(6, 6)","(5.48363, 7.03325)",owerri,"(5.48363, 7.03325)",0.0,48,80,86
573,"(8, 4)","(4.83333, 6.0)",niger delta,"(4.83333, 6.0)",0.0,48,825,836
574,"(8, 8)","(7.73375, 8.52139)",makurdi,"(7.73375, 8.52139)",0.0,49,417,424
575,"(8, 8)","(7.33333, 8.75)",benue state,"(7.33333, 8.75)",0.0,49,243,254
576,"(8, 8)","(7.73375, 8.52139)",makurdi,"(7.73375, 8.52139)",0.0,49,135,142
577,"(8, 8)","(7.33333, 8.75)",benue state,"(7.33333, 8.75)",0.0,49,146,157
578,"(38, 28)","(6.19031, 6.99357)",abagana,"(6.19031, 6.99357)",0.0,49,110,117
579,"(26, 66)","(30.0, 70.0)",pakistan,"(30.0, 70.0)",0.0,50,306,314
580,"(34, 72)","(30.0, 70.0)",pakistan,"(30.0, 70.0)",0.0,50,1437,1445
581,"(26, 66)","(30.0, 70.0)",pakistan,"(30.0, 70.0)",0.0,50,825,833
582,"(26, 66)","(30.0, 70.0)",pakistan,"(30.0, 70.0)",0.0,50,929,937
583,"(34, 68)","(32.29889, 69.5725)",wana,"(32.30397, 69.68207)",10.316579042686886,50,1259,1263
584,"(34, 70)","(32.30397, 69.68207)",south waziristan,"(32.30397, 69.68207)",0.0,50,0,16
585,"(26, 66)","(32.30397, 69.68207)",south waziristan agency,"(32.30397, 69.68207)",0.0,50,128,151
586,"(6, 42)","(33.01455, 69.99925)",federally administered tribal areas,"(33.01455, 69.99925)",0.0,50,1358,1393
587,"(34, 70)","(33.01455, 69.99925)",fata,"(33.01455, 69.99925)",0.0,50,570,574
588,"(54, -4)","(52.21515, -4.35887)",new quay,"(52.21515, -4.35887)",0.0,51,595,603
589,"(54, -4)","(52.21515, -4.35887)",new quay,"(52.21515, -4.35887)",0.0,51,868,876
590,"(54, -4)","(51.40278, -3.41389)",st athan,"(51.40278, -3.41389)",0.0,51,560,568
591,"(54, -4)","(52.25, -4.0)",ceredigion,"(52.25, -4.0)",0.0,51,154,164
592,"(54, -4)","(52.434, -3.83)",west wales,"(52.434, -3.83)",0.0,51,74,84
593,"(54, -4)","(52.21515, -4.35887)",new quay,"(52.21515, -4.35887)",0.0,51,144,152
594,"(54, -4)","(52.1166, -4.68599)",gwbert,"(52.1166, -4.68599)",0.0,51,608,614
595,"(38, 26)","(53.0, -8.0)",irish,"(49.65021, -83.98316)",5041.907593642537,52,1186,1191
596,"(54, 12)","(52.52437, 13.41053)",berlin,"(52.5233, 13.41377)",0.24947909904181484,53,1067,1073
597,"(54, 12)","(51.5, 10.5)",german,"(51.5, 10.5)",0.0,53,573,579
598,"(54, 0)","(40.94046, -72.68524)",suffolk city,"(36.72836, -76.58496)",577.477031603423,54,1571,1583
599,"(54, 0)","(40.94046, -72.68524)",suffolk county,"(40.94046, -72.68524)",0.0,54,1293,1307
600,"(54, 0)","(40.94046, -72.68524)",suffolk county,"(40.94046, -72.68524)",0.0,54,376,390
601,"(54, 0)","(40.94046, -72.68524)",suffolk,"(52.21897, 1.06296)",5522.706849239921,54,344,351
602,"(54, 0)","(40.94046, -72.68524)",suffolk,"(52.21897, 1.06296)",5522.706849239921,54,729,736
603,"(42, -74)","(41.06482, -72.4262)",southold,"(41.68338, -86.25001)",1154.6149535651919,54,1112,1120
604,"(54, 0)","(40.94046, -72.68524)",suffolk county,"(40.94046, -72.68524)",0.0,54,1154,1168
605,"(36, -120)","(34.05223, -118.24368)",los angeles,"(34.19801, -118.26102)",16.292977596463334,55,1121,1132
606,"(36, -120)","(34.07362, -118.40036)",beverly hills,"(34.07362, -118.40036)",0.0,55,646,659
607,"(36, -120)","(34.07362, -118.40036)",beverly hills,"(34.07362, -118.40036)",0.0,55,343,356
608,"(36, -120)","(37.25022, -119.75126)",california,"(37.25022, -119.75126)",0.0,55,358,368
609,"(36, -120)","(34.07362, -118.40036)",beverly hills,"(34.07362, -118.40036)",0.0,55,80,93
610,"(36, 74)","(36.0, 75.0)",gilgit-baltistan,"(36.0, 75.0)",0.0,56,1949,1965
611,"(36, 74)","(36.0, 75.0)",gilgit-baltistan,"(36.0, 75.0)",0.0,56,2066,2082
612,"(36, 74)","(36.0, 75.0)",gilgit-baltistan,"(36.0, 75.0)",0.0,56,202,218
613,"(36, 74)","(36.0, 75.0)",gilgit-baltistan,"(36.0, 75.0)",0.0,56,752,768
614,"(36, 74)","(36.0, 75.0)",gilgit-baltistan,"(36.0, 75.0)",0.0,56,605,621
615,"(44, -122)","(42.22487, -121.78167)",klamath falls,"(42.22487, -121.78167)",0.0,57,2933,2946
616,"(52, -118)","(44.00013, -120.50139)",oregon,"(44.00013, -120.50139)",0.0,57,2948,2954
617,"(46, -114)","(44.5002, -114.25118)",idaho,"(44.5002, -114.25118)",0.0,57,2866,2871
618,"(54, -112)","(60.10867, -113.64258)",canadian,"(35.54244, -97.98238)",2954.709105424094,57,1153,1161
619,"(44, -122)","(42.22487, -121.78167)",klamath falls,"(42.22487, -121.78167)",0.0,57,3764,3777
620,"(52, -112)","(43.98913, -115.73024)",boise,"(43.6135, -116.20345)",56.46781665181488,57,3823,3828
621,"(44, -118)","(43.98913, -115.73024)",boise,"(43.6135, -116.20345)",56.46781665181488,57,2859,2864
622,"(54, -114)","(52.28333, -117.469)",university of alberta,"(53.52641, -113.52572)",298.43049370314213,57,668,689
623,"(54, -112)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,57,703,709
624,"(52, -114)","(53.3958, -117.58064)",hinton,"(53.40009, -117.58567)",0.5822036993523934,57,2586,2592
625,"(52, -114)","(53.3958, -117.58064)",hinton,"(53.40009, -117.58567)",0.5822036993523934,57,3703,3709
626,"(54, -114)","(52.28333, -117.469)",alberta,"(52.28333, -117.469)",0.0,57,1177,1184
627,"(52, -114)","(53.3958, -117.58064)",hinton,"(53.40009, -117.58567)",0.5822036993523934,57,53,59
628,"(54, -114)","(52.28333, -117.469)",alberta,"(52.28333, -117.469)",0.0,57,23,30
629,"(54, -118)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,57,1431,1437
630,"(54, -118)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,57,1278,1284
631,"(60, -96)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,57,4478,4484
632,"(60, -96)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,57,3151,3157
633,"(52, -114)","(39.76, -98.5)",american,"(44.36985, -123.15954)",2091.0281538223157,57,3652,3660
634,"(52, -116)","(51.05011, -114.08529)",calgary,"(51.05011, -114.08529)",0.0,57,3024,3031
635,"(54, -120)","(52.83329, -119.2525)",valemount,"(52.83329, -119.2525)",0.0,57,3337,3346
636,"(60, -96)","(60.10867, -113.64258)",canada,"(60.10867, -113.64258)",0.0,57,4579,4585
637,"(42, -74)","(40.6501, -73.94958)",brooklyn,"(40.6501, -73.94958)",0.0,58,254,262
638,"(40, -122)","(38.58157, -121.4944)",sacramento,"(38.44932, -121.34424)",19.676120342855125,58,1812,1822
639,"(42, -74)","(41.63732, -73.93792)",crown heights,"(41.63732, -73.93792)",0.0,58,224,237
640,"(40, -122)","(37.25022, -119.75126)",california,"(37.25022, -119.75126)",0.0,58,1824,1834
641,"(42, -74)","(40.71427, -74.00597)",new york,"(43.00035, -75.4999)",282.77851103616257,58,1,9
642,"(42, -74)","(41.63732, -73.93792)",crown heights,"(41.63732, -73.93792)",0.0,59,1198,1211
643,"(42, -74)","(40.6501, -73.94958)",brooklyn,"(40.6501, -73.94958)",0.0,59,1228,1236
644,"(42, -74)","(41.63732, -73.93792)",crown heights,"(41.63732, -73.93792)",0.0,59,583,596
645,"(42, -74)","(40.6501, -73.94958)",brooklyn,"(40.6501, -73.94958)",0.0,59,613,621
646,"(42, -74)","(40.71427, -74.00597)",new york city,"(40.71427, -74.00597)",0.0,59,40,53
647,"(42, -74)","(40.6501, -73.94958)",brooklyn,"(40.6501, -73.94958)",0.0,59,234,242
648,"(42, -74)","(40.71427, -74.00597)",new york,"(43.00035, -75.4999)",282.77851103616257,59,0,8
649,"(42, -74)","(40.71427, -74.00597)",new york,"(43.00035, -75.4999)",282.77851103616257,59,139,147
650,"(42, -74)","(40.71427, -74.00597)",new york,"(43.00035, -75.4999)",282.77851103616257,59,627,635
651,"(42, -74)","(40.71427, -74.00597)",new york,"(43.00035, -75.4999)",282.77851103616257,59,1243,1251
652,"(42, -74)","(40.71427, -74.00597)",new york,"(43.00035, -75.4999)",282.77851103616257,59,946,954
653,"(52, -4)","(54.75844, -2.69531)",uk,"(54.75844, -2.69531)",0.0,60,1865,1867
654,"(52, -6)","(56.0, 10.0)",denmark,"(56.0, 10.0)",0.0,60,902,909
655,"(52, -4)","(52.5, -3.5)",wales,"(52.5, -3.5)",0.0,60,1559,1564
656,"(-36, 144)","(29.84064, 89.29688)",asian,"(31.8148, 73.14361)",1556.8748970371623,60,1205,1210
657,"(52, -2)","(52.5, -3.5)",wales,"(52.5, -3.5)",0.0,60,1432,1437
658,"(52, -4)","(52.5, -3.5)",wales,"(52.5, -3.5)",0.0,60,1491,1496
659,"(22, -98)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,61,494,498
660,"(20, -100)","(23.0, -102.0)",mexico,"(23.0, -102.0)",0.0,61,611,617
661,"(22, -98)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,61,162,166
662,"(20, -100)","(23.0, -102.0)",mexico,"(23.0, -102.0)",0.0,61,17,23
663,"(20, -100)","(23.0, -102.0)",mexico,"(23.0, -102.0)",0.0,61,306,312
664,"(20, -100)","(19.42847, -99.12766)",mexico city,"(19.42847, -99.12766)",0.0,61,0,11
665,"(36, 136)","(51.51579, -0.4234)",hayes,"(51.51579, -0.4234)",0.0,62,1176,1181
666,"(36, 136)","(51.56667, -0.33333)",harrow,"(51.56667, -0.33333)",0.0,62,1427,1433
667,"(6, 100)","(51.55306, -0.3023)",brent,"(51.55306, -0.3023)",0.0,62,1999,2004
668,"(50, -116)","(51.50853, -0.12574)",london,"(51.49227, -0.30864)",12.792363846659397,62,767,773
669,"(6, 100)","(51.50853, -0.12574)",london,"(51.49227, -0.30864)",12.792363846659397,62,2017,2023
670,"(52, -2)","(51.55295, -0.19157)",kilburn,"(53.0058, -1.43869)",182.51765293983624,62,1830,1837
671,"(52, -2)","(52.80728, -1.64263)",burton,"(52.78574, -1.12988)",34.566869807792365,63,0,6
672,"(54, -2)","(52.80728, -1.64263)",burton,"(54.18369, -2.72109)",168.90170341778438,63,407,413
673,"(52, -2)","(52.48048, -1.89823)",birmingham,"(52.48048, -1.89823)",0.0,63,1052,1062
674,"(54, -2)","(52.48048, -1.89823)",birmingham,"(52.48048, -1.89823)",0.0,63,1245,1255
675,"(54, -2)","(50.90395, -1.40428)",southampton,"(50.91667, -1.38333)",2.0397070428458557,63,252,263
676,"(54, -2)","(53.58333, -2.43333)",bolton,"(53.58333, -2.5)",4.40220692913421,63,1222,1228
677,"(36, -80)","(35.50069, -80.00032)",north carolina,"(35.50069, -80.00032)",0.0,64,69,83
678,"(36, -80)","(35.7721, -78.63861)",raleigh,"(35.7721, -78.63861)",0.0,64,152,159
679,"(36, -80)","(35.50069, -80.00032)",north carolina,"(35.50069, -80.00032)",0.0,64,190,204
680,"(36, -82)","(35.7721, -78.63861)",raleigh,"(35.7721, -78.63861)",0.0,64,0,7
681,"(36, -86)","(34.7048, -85.2819)",lafayette,"(36.52116, -86.02637)",212.94493827825852,65,610,619
682,"(36, -86)","(35.04563, -85.30968)",chattanooga,"(35.04563, -85.30968)",0.0,65,125,136
683,"(36, -86)","(34.73566, -85.30098)",walker county,"(34.73566, -85.30098)",0.0,65,429,442
684,"(36, -86)","(35.18086, -85.16479)",hamilton county,"(39.19553, -84.54277)",449.9216170750543,65,289,304
685,"(36, -86)","(34.73566, -85.30098)",walker county sheriff's office,"(33.83094, -87.27641)",207.56310459260783,65,175,205
686,"(20, -100)","(23.0, -102.0)",mexico,"(23.0, -102.0)",0.0,66,1651,1657
687,"(20, -100)","(23.0, -102.0)",mexico,"(23.0, -102.0)",0.0,66,1269,1275
688,"(14, -90)","(39.76, -98.5)",american,"(36.57645, -91.58764)",700.2252012950986,66,121,129
689,"(20, -100)","(23.0, -102.0)",mexico,"(23.0, -102.0)",0.0,66,896,902
690,"(24, -102)","(23.0, -102.0)",mexico,"(23.0, -102.0)",0.0,66,297,303
691,"(54, -122)","(16.87902, -95.03939)",matias romero,"(16.87902, -95.03939)",0.0,66,867,880
692,"(20, -100)","(19.03793, -98.20346)",puebla,"(18.75, -97.91667)",44.00506996529039,66,1410,1416
693,"(20, -100)","(39.76, -98.5)",u.s.,"(39.76, -98.5)",0.0,66,1306,1310
694,"(22, -98)","(39.76, -98.5)",american,"(33.52813, -105.74332)",947.108718871557,66,720,728
695,"(20, -100)","(19.42847, -99.12766)",mexico city,"(19.42847, -99.12766)",0.0,66,1514,1525
696,"(54, -122)","(16.87902, -95.03939)",matias romero,"(16.87902, -95.03939)",0.0,66,268,281
697,"(36, 14)","(35.91667, 14.43333)",malta,"(35.91667, 14.43333)",0.0,67,348,353
698,"(36, 14)","(35.91667, 14.43333)",malta,"(35.91667, 14.43333)",0.0,67,690,695
699,"(36, 14)","(35.91667, 14.43333)",malta,"(35.91667, 14.43333)",0.0,67,1687,1692
700,"(36, 14)","(35.91667, 14.43333)",malta,"(35.91667, 14.43333)",0.0,67,1734,1739
701,"(42, 44)","(41.90225, 12.4533)",holy see,"(41.90225, 12.4533)",0.0,68,1332,1340
702,"(42, 44)","(41.90225, 12.4533)",holy see,"(41.90225, 12.4533)",0.0,68,1483,1491
703,"(50, 14)","(41.90225, 12.4533)",holy see,"(41.90225, 12.4533)",0.0,68,288,296
704,"(42, 44)","(41.90225, 12.4533)",holy see,"(41.90225, 12.4533)",0.0,68,1765,1773
705,"(42, 44)","(41.90225, 12.4533)",holy see,"(41.90225, 12.4533)",0.0,68,816,824
706,"(50, 14)","(40.25, 45.0)",armenia,"(40.25, 45.0)",0.0,68,485,492
707,"(42, 44)","(41.90225, 12.4533)",holy see,"(41.90225, 12.4533)",0.0,68,1687,1695
708,"(42, 44)","(40.25, 45.0)",republic of armenia,"(40.25, 45.0)",0.0,68,1659,1678
709,"(52, 18)","(40.25, 45.0)",republic of armenia,"(40.25, 45.0)",0.0,68,261,280
710,"(52, 18)","(40.25, 45.0)",republic of armenia,"(40.25, 45.0)",0.0,68,1456,1475
711,"(42, 44)","(40.25, 45.0)",armenia,"(40.25, 45.0)",0.0,68,1265,1272
712,"(50, 14)","(41.90225, 12.4533)",vatican,"(41.90225, 12.4533)",0.0,68,173,180
713,"(42, 44)","(41.90225, 12.4533)",vatican,"(41.90225, 12.4533)",0.0,68,879,886
714,"(50, 14)","(41.90225, 12.4533)",holy see,"(41.90225, 12.4533)",0.0,68,44,52
715,"(50, 14)","(40.00041, 44.66482)",narek,"(40.79449, 44.1015)",100.38742492700946,68,164,169
716,"(42, 44)","(40.25, 45.0)",republic of armenia,"(40.25, 45.0)",0.0,68,1738,1757
717,"(42, 44)","(40.25, 45.0)",armenia,"(40.25, 45.0)",0.0,68,1959,1966
718,"(42, 12)","(42.83333, 12.83333)",italy,"(42.83333, 12.83333)",0.0,68,1967,1972
719,"(52, 14)","(49.75, 15.0)",czech republic,"(49.75, 15.0)",0.0,68,436,450
720,"(50, 14)","(60.0, 100.0)",russian,"(10.49773, -63.16987)",12037.709480731557,68,666,673
721,"(52, 14)","(40.16557, 44.29462)",echmiadzin,"(40.16557, 44.29462)",0.0,68,924,934
722,"(38, 28)","(29.84064, 89.29688)",asia,"(37.93682, 27.34353)",5686.796488255736,70,2421,2425
723,"(-10, -56)","(-10.0, -55.0)",brazil,"(-10.0, -55.0)",0.0,71,421,427
724,"(36, 104)","(35.0, 105.0)",china,"(35.0, 105.0)",0.0,71,92,97
725,"(-10, -56)","(-10.0, -55.0)",brazil,"(-10.0, -55.0)",0.0,71,102,108
726,"(36, 104)","(35.0, 105.0)",china,"(35.0, 105.0)",0.0,71,243,248
727,"(40, 32)","(62.0, 15.0)",sweden,"(62.0, 15.0)",0.0,72,4558,4564
728,"(40, 32)","(37.97945, 23.71622)",athens,"(37.98376, 23.72784)",1.1258769565590212,72,4308,4314
729,"(38, 26)","(37.75744, 26.97616)",samos,"(37.73347, 26.81096)",14.77205983953992,72,3134,3139
730,"(38, 26)","(37.75744, 26.97616)",samos,"(37.73347, 26.81096)",14.77205983953992,72,3381,3386
731,"(50, 20)","(35.0, 38.0)",syria,"(35.0, 38.0)",0.0,72,665,670
732,"(38, 36)","(35.0, 38.0)",syria,"(35.0, 38.0)",0.0,72,3085,3090
733,"(38, 26)","(37.75744, 26.97616)",samos,"(37.73347, 26.81096)",14.77205983953992,72,624,629
734,"(38, 26)","(37.75744, 26.97616)",samos,"(37.73347, 26.81096)",14.77205983953992,72,1589,1594
735,"(38, 26)","(37.75744, 26.97616)",samos,"(37.73347, 26.81096)",14.77205983953992,72,2344,2349
736,"(40, 32)","(51.5, 10.5)",germany,"(51.5, 10.5)",0.0,72,4547,4554
737,"(34, 44)","(33.0, 44.0)",iraq,"(33.0, 44.0)",0.0,72,672,676
738,"(34, 44)","(33.0, 44.0)",iraq,"(33.0, 44.0)",0.0,72,1119,1123
739,"(38, 36)","(33.5102, 36.29128)",damascus,"(33.5, 37.38333)",101.28755323222506,72,3038,3046
740,"(40, 34)","(39.0, 35.0)",turkey,"(39.0, 35.0)",0.0,72,3743,3749
741,"(46, 8)","(48.69096, 9.14062)",europe,"(48.69096, 9.14062)",0.0,72,423,429
742,"(40, 34)","(39.0, 35.0)",turkey,"(39.0, 35.0)",0.0,72,325,331
743,"(40, 34)","(39.0, 35.0)",turkey,"(39.0, 35.0)",0.0,72,939,945
744,"(38, 22)","(39.0, 22.0)",greece,"(39.0, 22.0)",0.0,72,850,856
745,"(40, 32)","(39.0, 22.0)",greek,"(1.58333, 34.58333)",4353.676521235129,72,4354,4359
746,"(42, 12)","(42.83333, 12.83333)",italy,"(42.83333, 12.83333)",0.0,72,314,319
747,"(40, 26)","(39.0, 22.0)",greek,"(1.58333, 34.58333)",4353.676521235129,72,395,400
748,"(38, 22)","(39.0, 22.0)",greece,"(39.0, 22.0)",0.0,72,234,240
749,"(36, 68)","(33.0, 66.0)",afghanistan,"(33.0, 66.0)",0.0,72,682,693
750,"(34, 44)","(33.0, 44.0)",iraq,"(33.0, 44.0)",0.0,72,1040,1044
751,"(52, 4)","(48.69096, 9.14062)",european union,"(50.83857, 4.37599)",417.2829162818009,72,488,502
752,"(38, 28)","(53.29067, -6.25714)",dundrum,"(53.29067, -6.25714)",0.0,73,692,699
753,"(38, -4)","(54.0, -6.41667)",dundalk,"(39.25066, -76.52052)",5358.996331613215,73,213,220
754,"(46, -76)","(60.10867, -113.64258)",canadian,"(35.54244, -97.98238)",2954.709105424094,74,1616,1624
755,"(44, -82)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,74,475,482
756,"(44, -80)","(43.70011, -79.4163)",toronto,"(43.70011, -79.4163)",0.0,74,1033,1040
757,"(56, -2)","(42.88645, -78.87837)",buffalo,"(42.88645, -78.87837)",0.0,74,2681,2688
758,"(36, -98)","(60.10867, -113.64258)",canadian,"(35.54244, -97.98238)",2954.709105424094,74,2200,2208
759,"(44, -80)","(39.76, -98.5)",american,"(36.57645, -91.58764)",700.2252012950986,74,1262,1270
760,"(32, -98)","(31.25044, -99.25061)",texas,"(31.25044, -99.25061)",0.0,74,1306,1311
761,"(52, -2)","(52.5, -3.5)",wales,"(52.5, -3.5)",0.0,75,1122,1127
762,"(54, -2)","(40.71427, -74.00597)",new york,"(53.07897, -0.14008)",5517.7523898167165,75,211,219
763,"(42, -74)","(40.71427, -74.00597)",new york,"(43.00035, -75.4999)",282.77851103616257,75,104,112
764,"(54, -2)","(40.71427, -74.00597)",new york,"(53.07897, -0.14008)",5517.7523898167165,75,390,398
765,"(52, -2)","(52.16045, -0.70312)",england,"(52.16045, -0.70312)",0.0,75,1110,1117
766,"(42, -74)","(51.50853, -0.12574)",london,"(51.49227, -0.30864)",12.792363846659397,75,735,741
767,"(42, -74)","(51.50853, -0.12574)",london,"(51.49227, -0.30864)",12.792363846659397,75,65,71
768,"(42, -74)","(51.50853, -0.12574)",london,"(51.49227, -0.30864)",12.792363846659397,75,152,158
769,"(42, -74)","(51.50853, -0.12574)",london,"(51.49227, -0.30864)",12.792363846659397,75,350,356
770,"(52, -2)","(51.50853, -0.12574)",london,"(51.49227, -0.30864)",12.792363846659397,75,1256,1262
771,"(52, -2)","(51.50853, -0.12574)",london,"(51.49227, -0.30864)",12.792363846659397,75,2002,2008
772,"(52, -2)","(51.50853, -0.12574)",london,"(51.49227, -0.30864)",12.792363846659397,75,1337,1343
773,"(42, -74)","(51.50853, -0.12574)",london,"(51.49227, -0.30864)",12.792363846659397,75,292,298
774,"(52, -2)","(54.75844, -2.69531)",britain,"(54.75844, -2.69531)",0.0,75,1945,1952
775,"(32, 30)","(54.75844, -2.69531)",british,"(35.32824, 33.33573)",3499.3708955340726,76,1837,1844
776,"(32, 30)","(30.85, 31.2)",nile delta,"(30.85, 31.2)",0.0,76,1071,1081
777,"(32, 30)","(53.41058, -2.97794)",liverpool,"(53.41058, -2.97794)",0.0,76,601,610
778,"(32, 30)","(53.41058, -2.97794)",liverpool,"(53.41058, -2.97794)",0.0,76,2535,2544
779,"(32, 30)","(53.41058, -2.97794)",liverpool,"(53.41058, -2.97794)",0.0,76,3597,3606
780,"(32, 30)","(52.16045, -0.70312)",english,"(38.3345, -86.46415)",6485.024033671197,76,989,996
